date,material_id,units_used,current_stock
2024-02-17,MAT_02,428,1132
2024-02-18,MAT_02,484,648
2024-02-19,MAT_02,481,6850
2024-02-20,MAT_02,626,6224
2024-02-21,MAT_02,624,5600
2024-02-22,MAT_02,539,5061
2024-02-23,MAT_02,485,4576
2024-02-24,MAT_02,482,4094
2024-02-25,MAT_02,448,3646
2024-02-26,MAT_02,618,3028
2024-02-27,MAT_02,606,2422
2024-02-28,MAT_02,622,1800
2024-02-29,MAT_02,600,1200
2024-03-01,MAT_02,486,714
2024-03-02,MAT_02,526,6871
2024-03-03,MAT_02,496,6375
2024-03-04,MAT_02,586,5789
2024-03-05,MAT_02,588,5201
2024-03-06,MAT_02,670,4531
2024-03-07,MAT_02,593,3938
2024-03-08,MAT_02,616,3322
2024-03-09,MAT_02,467,2855
2024-03-10,MAT_02,506,2349
2024-03-11,MAT_02,504,1845
2024-03-12,MAT_02,579,1266
2024-03-13,MAT_02,644,622
2024-03-14,MAT_02,631,6674
2024-03-15,MAT_02,655,6019
2024-03-16,MAT_02,483,5536
2024-03-17,MAT_02,459,5077
2024-03-18,MAT_02,587,4490
2024-03-19,MAT_02,556,3934
2024-03-20,MAT_02,645,3289
2024-03-21,MAT_02,561,2728
2024-03-22,MAT_02,536,2192
2024-03-23,MAT_02,539,1653
2024-03-24,MAT_02,499,1154
2024-03-25,MAT_02,598,556
2024-03-26,MAT_02,647,6592
2024-03-27,MAT_02,539,6053
2024-03-28,MAT_02,545,5508
2024-03-29,MAT_02,850,4658
2024-03-30,MAT_02,1078,3580
2024-03-31,MAT_02,928,2652
2024-04-01,MAT_02,1181,1471
2024-04-02,MAT_02,996,475
2024-04-03,MAT_02,597,0
2024-04-04,MAT_02,621,6062
2024-04-05,MAT_02,536,5526
2024-04-06,MAT_02,515,5011
2024-04-07,MAT_02,448,4563
2024-04-08,MAT_02,618,3945
2024-04-09,MAT_02,643,3302
2024-04-10,MAT_02,639,2663
2024-04-11,MAT_02,554,2109
2024-04-12,MAT_02,540,1569
2024-04-13,MAT_02,477,1092
2024-04-14,MAT_02,428,664
2024-04-15,MAT_02,552,6795
2024-04-16,MAT_02,599,6196
2024-04-17,MAT_02,665,5531
2024-04-18,MAT_02,482,5049
2024-04-19,MAT_02,533,4516
2024-04-20,MAT_02,435,4081
2024-04-21,MAT_02,513,3568
2024-04-22,MAT_02,567,3001
2024-04-23,MAT_02,598,2403
2024-04-24,MAT_02,650,1753
2024-04-25,MAT_02,521,1232
2024-04-26,MAT_02,567,665
2024-04-27,MAT_02,449,6899
2024-04-28,MAT_02,424,6475
2024-04-29,MAT_02,532,5943
2024-04-30,MAT_02,502,5441
2024-05-01,MAT_02,619,4822
2024-05-02,MAT_02,559,4263
2024-05-03,MAT_02,567,3696
2024-05-04,MAT_02,503,3193
2024-05-05,MAT_02,424,2769
2024-05-06,MAT_02,500,2269
2024-05-07,MAT_02,612,1657
2024-05-08,MAT_02,638,1019
2024-05-09,MAT_02,618,401
2024-05-10,MAT_02,558,6526
2024-05-11,MAT_02,463,6063
2024-05-12,MAT_02,495,5568
2024-05-13,MAT_02,587,4981
2024-05-14,MAT_02,567,4414
2024-05-15,MAT_02,609,3805
2024-05-16,MAT_02,540,3265
2024-05-17,MAT_02,471,2794
2024-05-18,MAT_02,460,2334
2024-05-19,MAT_02,439,1895
2024-05-20,MAT_02,514,1381
2024-05-21,MAT_02,525,856
2024-05-22,MAT_02,574,6965
2024-05-23,MAT_02,565,6400
2024-05-24,MAT_02,459,5941
2024-05-25,MAT_02,448,5493
2024-05-26,MAT_02,465,5028
2024-05-27,MAT_02,530,4498
2024-05-28,MAT_02,554,3944
2024-05-29,MAT_02,620,3324
2024-05-30,MAT_02,440,2884
2024-05-31,MAT_02,605,2279
2024-06-01,MAT_02,397,1882
2024-06-02,MAT_02,465,1417
2024-06-03,MAT_02,456,961
2024-06-04,MAT_02,577,7067
2024-06-05,MAT_02,572,6495
2024-06-06,MAT_02,493,6002
2024-06-07,MAT_02,510,5492
2024-06-08,MAT_02,417,5075
2024-06-09,MAT_02,460,4615
2024-06-10,MAT_02,445,4170
2024-06-11,MAT_02,535,3635
2024-06-12,MAT_02,637,2998
2024-06-13,MAT_02,552,2446
2024-06-14,MAT_02,463,1983
2024-06-15,MAT_02,392,1591
2024-06-16,MAT_02,426,1165
2024-06-17,MAT_02,482,7366
2024-06-18,MAT_02,543,6823
2024-06-19,MAT_02,487,6336
2024-06-20,MAT_02,526,5810
2024-06-21,MAT_02,388,5422
2024-06-22,MAT_02,471,4951
2024-06-23,MAT_02,375,4576
2024-06-24,MAT_02,473,4103
2024-06-25,MAT_02,555,3548
2024-06-26,MAT_02,510,3038
2024-06-27,MAT_02,498,2540
2024-06-28,MAT_02,487,2053
2024-06-29,MAT_02,410,1643
2024-06-30,MAT_02,412,1231
2024-07-01,MAT_02,371,860
2024-07-02,MAT_02,455,7088
2024-07-03,MAT_02,554,6534
2024-07-04,MAT_02,495,6039
2024-07-05,MAT_02,442,5597
2024-07-06,MAT_02,400,5197
2024-07-07,MAT_02,440,4757
2024-07-08,MAT_02,421,4336
2024-07-09,MAT_02,489,3847
2024-07-10,MAT_02,449,3398
2024-07-11,MAT_02,399,2999
2024-07-12,MAT_02,323,2676
2024-07-13,MAT_02,319,2357
2024-07-14,MAT_02,439,1918
2024-07-15,MAT_02,351,1567
2024-07-16,MAT_02,457,1110
2024-07-17,MAT_02,424,7369
2024-07-18,MAT_02,417,6952
2024-07-19,MAT_02,391,6561
2024-07-20,MAT_02,314,6247
2024-07-21,MAT_02,405,5842
2024-07-22,MAT_02,475,5367
2024-07-23,MAT_02,357,5010
2024-07-24,MAT_02,438,4572
2024-07-25,MAT_02,433,4139
2024-07-26,MAT_02,421,3718
2024-07-27,MAT_02,313,3405
2024-07-28,MAT_02,343,3062
2024-07-29,MAT_02,343,2719
2024-07-30,MAT_02,377,2342
2024-07-31,MAT_02,521,1821
2024-08-01,MAT_02,337,1484
2024-08-02,MAT_02,463,1021
2024-08-03,MAT_02,354,7350
2024-08-04,MAT_02,363,6987
2024-08-05,MAT_02,409,6578
2024-08-06,MAT_02,423,6155
2024-08-07,MAT_02,1045,5110
2024-08-08,MAT_02,902,4208
2024-08-09,MAT_02,842,3366
2024-08-10,MAT_02,698,2668
2024-08-11,MAT_02,631,2037
2024-08-12,MAT_02,754,1283
2024-08-13,MAT_02,380,903
2024-08-14,MAT_02,478,425
2024-08-15,MAT_02,370,6738
2024-08-16,MAT_02,253,6485
2024-08-17,MAT_02,318,6167
2024-08-18,MAT_02,380,5787
2024-08-19,MAT_02,397,5390
2024-08-20,MAT_02,387,5003
2024-08-21,MAT_02,355,4648
2024-08-22,MAT_02,382,4266
2024-08-23,MAT_02,322,3944
2024-08-24,MAT_02,249,3695
2024-08-25,MAT_02,328,3367
2024-08-26,MAT_02,437,2930
2024-08-27,MAT_02,416,2514
2024-08-28,MAT_02,425,2089
2024-08-29,MAT_02,339,1750
2024-08-30,MAT_02,384,1366
2024-08-31,MAT_02,281,1085
2024-09-01,MAT_02,270,7498
2024-09-02,MAT_02,350,7148
2024-09-03,MAT_02,420,6728
2024-09-04,MAT_02,417,6311
2024-09-05,MAT_02,428,5883
2024-09-06,MAT_02,332,5551
2024-09-07,MAT_02,266,5285
2024-09-08,MAT_02,308,4977
2024-09-09,MAT_02,364,4613
2024-09-10,MAT_02,336,4277
2024-09-11,MAT_02,457,3820
2024-09-12,MAT_02,356,3464
2024-09-13,MAT_02,298,3166
2024-09-14,MAT_02,307,2859
2024-09-15,MAT_02,319,2540
2024-09-16,MAT_02,307,2233
2024-09-17,MAT_02,425,1808
2024-09-18,MAT_02,377,1431
2024-09-19,MAT_02,447,984
2024-09-20,MAT_02,270,7397
2024-09-21,MAT_02,281,7116
2024-09-22,MAT_02,248,6868
2024-09-23,MAT_02,434,6434
2024-09-24,MAT_02,332,6102
2024-09-25,MAT_02,423,5679
2024-09-26,MAT_02,331,5348
2024-09-27,MAT_02,290,5058
2024-09-28,MAT_02,289,4769
2024-09-29,MAT_02,337,4432
2024-09-30,MAT_02,754,3678
2024-10-01,MAT_02,590,3088
2024-10-02,MAT_02,763,2325
2024-10-03,MAT_02,795,1530
2024-10-04,MAT_02,230,1300
2024-10-05,MAT_02,283,1017
2024-10-06,MAT_02,282,735
2024-10-07,MAT_02,353,382
2024-10-08,MAT_02,353,29
2024-10-09,MAT_02,336,0
2024-10-10,MAT_02,279,0
2024-10-11,MAT_02,350,6333
2024-10-12,MAT_02,320,6013
2024-10-13,MAT_02,298,5715
2024-10-14,MAT_02,313,5402
2024-10-15,MAT_02,317,5085
2024-10-16,MAT_02,428,4657
2024-10-17,MAT_02,318,4339
2024-10-18,MAT_02,278,4061
2024-10-19,MAT_02,248,3813
2024-10-20,MAT_02,279,3534
2024-10-21,MAT_02,307,3227
2024-10-22,MAT_02,395,2832
2024-10-23,MAT_02,380,2452
2024-10-24,MAT_02,403,2049
2024-10-25,MAT_02,361,1688
2024-10-26,MAT_02,284,1404
2024-10-27,MAT_02,314,1090
2024-10-28,MAT_02,441,7332
2024-10-29,MAT_02,347,6985
2024-10-30,MAT_02,1050,5935
2024-10-31,MAT_02,1198,4737
2024-11-01,MAT_02,1195,3542
2024-11-02,MAT_02,803,2739
2024-11-03,MAT_02,1104,1635
2024-11-04,MAT_02,1047,588
2024-11-05,MAT_02,1102,0
2024-11-06,MAT_02,376,6307
2024-11-07,MAT_02,413,5894
2024-11-08,MAT_02,288,5606
2024-11-09,MAT_02,297,5309
2024-11-10,MAT_02,378,4931
2024-11-11,MAT_02,347,4584
2024-11-12,MAT_02,473,4111
2024-11-13,MAT_02,375,3736
2024-11-14,MAT_02,370,3366
2024-11-15,MAT_02,275,3091
2024-11-16,MAT_02,306,2785
2024-11-17,MAT_02,352,2433
2024-11-18,MAT_02,374,2059
2024-11-19,MAT_02,479,1580
2024-11-20,MAT_02,405,1175
2024-11-21,MAT_02,414,761
2024-11-22,MAT_02,324,7120
2024-11-23,MAT_02,329,6791
2024-11-24,MAT_02,350,6441
2024-11-25,MAT_02,407,6034
2024-11-26,MAT_02,387,5647
2024-11-27,MAT_02,410,5237
2024-11-28,MAT_02,383,4854
2024-11-29,MAT_02,348,4506
2024-11-30,MAT_02,328,4178
2024-12-01,MAT_02,370,3808
2024-12-02,MAT_02,354,3454
2024-12-03,MAT_02,375,3079
2024-12-04,MAT_02,557,2522
2024-12-05,MAT_02,376,2146
2024-12-06,MAT_02,407,1739
2024-12-07,MAT_02,337,1402
2024-12-08,MAT_02,362,1040
2024-12-09,MAT_02,404,7319
2024-12-10,MAT_02,441,6878
2024-12-11,MAT_02,494,6384
2024-12-12,MAT_02,419,5965
2024-12-13,MAT_02,435,5530
2024-12-14,MAT_02,374,5156
2024-12-15,MAT_02,390,4766
2024-12-16,MAT_02,395,4371
2024-12-17,MAT_02,461,3910
2024-12-18,MAT_02,433,3477
2024-12-19,MAT_02,436,3041
2024-12-20,MAT_02,349,2692
2024-12-21,MAT_02,420,2272
2024-12-22,MAT_02,378,1894
2024-12-23,MAT_02,438,1456
2024-12-24,MAT_02,474,982
2024-12-25,MAT_02,508,7157
2024-12-26,MAT_02,575,6582
2024-12-27,MAT_02,396,6186
2024-12-28,MAT_02,346,5840
2024-12-29,MAT_02,413,5427
2024-12-30,MAT_02,331,5096
2024-12-31,MAT_02,501,4595
2025-01-01,MAT_02,496,4099
2025-01-02,MAT_02,434,3665
2025-01-03,MAT_02,445,3220
2025-01-04,MAT_02,390,2830
2025-01-05,MAT_02,323,2507
2025-01-06,MAT_02,428,2079
2025-01-07,MAT_02,383,1696
2025-01-08,MAT_02,539,1157
2025-01-09,MAT_02,504,653
2025-01-10,MAT_02,400,6936
2025-01-11,MAT_02,425,6511
2025-01-12,MAT_02,359,6152
2025-01-13,MAT_02,427,5725
2025-01-14,MAT_02,543,5182
2025-01-15,MAT_02,508,4674
2025-01-16,MAT_02,502,4172
2025-01-17,MAT_02,424,3748
2025-01-18,MAT_02,396,3352
2025-01-19,MAT_02,413,2939
2025-01-20,MAT_02,452,2487
2025-01-21,MAT_02,551,1936
2025-01-22,MAT_02,524,1412
2025-01-23,MAT_02,518,894
2025-01-24,MAT_02,429,7148
2025-01-25,MAT_02,359,6789
2025-01-26,MAT_02,482,6307
2025-01-27,MAT_02,518,5789
2025-01-28,MAT_02,651,5138
2025-01-29,MAT_02,518,4620
2025-01-30,MAT_02,520,4100
2025-01-31,MAT_02,467,3633
2025-02-01,MAT_02,483,3150
2025-02-02,MAT_02,431,2719
2025-02-03,MAT_02,455,2264
2025-02-04,MAT_02,615,1649
2025-02-05,MAT_02,561,1088
2025-02-06,MAT_02,580,508
2025-02-07,MAT_02,518,6673
2025-02-08,MAT_02,448,6225
2025-02-09,MAT_02,456,5769
2025-02-10,MAT_02,500,5269
2025-02-11,MAT_02,571,4698
2025-02-12,MAT_02,624,4074
2025-02-13,MAT_02,516,3558
2025-02-14,MAT_02,499,3059
2025-02-15,MAT_02,410,2649
2025-02-16,MAT_02,430,2219
2025-02-17,MAT_02,526,1693
2025-02-18,MAT_02,494,1199
2025-02-19,MAT_02,687,512
2025-02-20,MAT_02,507,6688
2025-02-21,MAT_02,502,6186
2025-02-22,MAT_02,521,5665
2025-02-23,MAT_02,444,5221
2025-02-24,MAT_02,433,4788
2025-02-25,MAT_02,569,4219
2025-02-26,MAT_02,564,3655
2025-02-27,MAT_02,467,3188
2025-02-28,MAT_02,524,2664
2025-03-01,MAT_02,485,2179
2025-03-02,MAT_02,541,1638
2025-03-03,MAT_02,493,1145
2025-03-04,MAT_02,525,620
2025-03-05,MAT_02,592,6711
2025-03-06,MAT_02,571,6140
2025-03-07,MAT_02,559,5581
2025-03-08,MAT_02,545,5036
2025-03-09,MAT_02,550,4486
2025-03-10,MAT_02,561,3925
2025-03-11,MAT_02,637,3288
2025-03-12,MAT_02,587,2701
2025-03-13,MAT_02,587,2114
2025-03-14,MAT_02,469,1645
2025-03-15,MAT_02,490,1155
2025-03-16,MAT_02,504,651
2025-03-17,MAT_02,630,6704
2025-03-18,MAT_02,596,6108
2025-03-19,MAT_02,623,5485
2025-03-20,MAT_02,594,4891
2025-03-21,MAT_02,506,4385
2025-03-22,MAT_02,454,3931
2025-03-23,MAT_02,561,3370
2025-03-24,MAT_02,512,2858
2025-03-25,MAT_02,549,2309
2025-03-26,MAT_02,652,1657
2025-03-27,MAT_02,637,1020
2025-03-28,MAT_02,508,512
2025-03-29,MAT_02,472,6723
2025-03-30,MAT_02,517,6206
2025-03-31,MAT_02,525,5681
2025-04-01,MAT_02,574,5107
2025-04-02,MAT_02,661,4446
2025-04-03,MAT_02,613,3833
2025-04-04,MAT_02,586,3247
2025-04-05,MAT_02,436,2811
2025-04-06,MAT_02,482,2329
2025-04-07,MAT_02,569,1760
2025-04-08,MAT_02,567,1193
2025-04-09,MAT_02,650,543
2025-04-10,MAT_02,639,6587
2025-04-11,MAT_02,500,6087
2025-04-12,MAT_02,492,5595
2025-04-13,MAT_02,567,5028
2025-04-14,MAT_02,634,4394
2025-04-15,MAT_02,639,3755
2025-04-16,MAT_02,645,3110
2025-04-17,MAT_02,544,2566
2025-04-18,MAT_02,539,2027
2025-04-19,MAT_02,511,1516
2025-04-20,MAT_02,490,1026
2025-04-21,MAT_02,524,502
2025-04-22,MAT_02,545,6640
2025-04-23,MAT_02,537,6103
2025-04-24,MAT_02,491,5612
2025-04-25,MAT_02,545,5067
2025-04-26,MAT_02,488,4579
2025-04-27,MAT_02,472,4107
2025-04-28,MAT_02,531,3576
2025-04-29,MAT_02,606,2970
2025-04-30,MAT_02,601,2369
2025-05-01,MAT_02,512,1857
2025-05-02,MAT_02,553,1304
2025-05-03,MAT_02,489,815
2025-05-04,MAT_02,499,6999
2025-05-05,MAT_02,576,6423
2025-05-06,MAT_02,554,5869
2025-05-07,MAT_02,656,5213
2025-05-08,MAT_02,558,4655
2025-05-09,MAT_02,545,4110
2025-05-10,MAT_02,501,3609
2025-05-11,MAT_02,433,3176
2025-05-12,MAT_02,553,2623
2025-05-13,MAT_02,596,2027
2025-05-14,MAT_02,595,1432
2025-05-15,MAT_02,552,880
2025-05-16,MAT_02,493,387
2025-05-17,MAT_02,495,6575
2025-05-18,MAT_02,496,6079
2025-05-19,MAT_02,523,5556
2025-05-20,MAT_02,506,5050
2025-05-21,MAT_02,606,4444
2025-05-22,MAT_02,578,3866
2025-05-23,MAT_02,589,3277
2025-05-24,MAT_02,497,2780
2025-05-25,MAT_02,376,2404
2025-05-26,MAT_02,515,1889
2025-05-27,MAT_02,642,1247
2025-05-28,MAT_02,601,646
2025-05-29,MAT_02,550,6779
2025-05-30,MAT_02,516,6263
2025-05-31,MAT_02,410,5853
2025-06-01,MAT_02,470,5383
2025-06-02,MAT_02,489,4894
2025-06-03,MAT_02,549,4345
2025-06-04,MAT_02,598,3747
2025-06-05,MAT_02,482,3265
2025-06-06,MAT_02,521,2744
2025-06-07,MAT_02,407,2337
2025-06-08,MAT_02,449,1888
2025-06-09,MAT_02,425,1463
2025-06-10,MAT_02,570,893
2025-06-11,MAT_02,614,6962
2025-06-12,MAT_02,488,6474
2025-06-13,MAT_02,402,6072
2025-06-14,MAT_02,426,5646
2025-06-15,MAT_02,489,5157
2025-06-16,MAT_02,410,4747
2025-06-17,MAT_02,476,4271
2025-06-18,MAT_02,516,3755
2025-06-19,MAT_02,462,3293
2025-06-20,MAT_02,402,2891
2025-06-21,MAT_02,307,2584
2025-06-22,MAT_02,438,2146
2025-06-23,MAT_02,477,1669
2025-06-24,MAT_02,436,1233
2025-06-25,MAT_02,588,645
2025-06-26,MAT_02,560,6768
2025-06-27,MAT_02,392,6376
2025-06-28,MAT_02,439,5937
2025-06-29,MAT_02,373,5564
2025-06-30,MAT_02,457,5107
2025-07-01,MAT_02,462,4645
2025-07-02,MAT_02,608,4037
2025-07-03,MAT_02,458,3579
2025-07-04,MAT_02,417,3162
2025-07-05,MAT_02,343,2819
2025-07-06,MAT_02,468,2351
2025-07-07,MAT_02,519,1832
2025-07-08,MAT_02,558,1274
2025-07-09,MAT_02,539,735
2025-07-10,MAT_02,430,6988
2025-07-11,MAT_02,435,6553
2025-07-12,MAT_02,360,6193
2025-07-13,MAT_02,430,5763
2025-07-14,MAT_02,471,5292
2025-07-15,MAT_02,443,4849
2025-07-16,MAT_02,525,4324
2025-07-17,MAT_02,476,3848
2025-07-18,MAT_02,262,3586
2025-07-19,MAT_02,383,3203
2025-07-20,MAT_02,339,2864
2025-07-21,MAT_02,369,2495
2025-07-22,MAT_02,422,2073
2025-07-23,MAT_02,464,1609
2025-07-24,MAT_02,454,1155
2025-07-25,MAT_02,312,843
2025-07-26,MAT_02,343,7183
2025-07-27,MAT_02,372,6811
2025-07-28,MAT_02,479,6332
2025-07-29,MAT_02,399,5933
2025-07-30,MAT_02,443,5490
2025-07-31,MAT_02,432,5058
2025-08-01,MAT_02,412,4646
2025-08-02,MAT_02,309,4337
2025-08-03,MAT_02,388,3949
2025-08-04,MAT_02,299,3650
2025-08-05,MAT_02,380,3270
2025-08-06,MAT_02,462,2808
2025-08-07,MAT_02,346,2462
2025-08-08,MAT_02,297,2165
2025-08-09,MAT_02,288,1877
2025-08-10,MAT_02,358,1519
2025-08-11,MAT_02,290,1229
2025-08-12,MAT_02,432,7480
2025-08-13,MAT_02,482,6998
2025-08-14,MAT_02,390,6608
2025-08-15,MAT_02,323,6285
2025-08-16,MAT_02,320,5965
2025-08-17,MAT_02,305,5660
2025-08-18,MAT_02,426,5234
2025-08-19,MAT_02,366,4868
2025-08-20,MAT_02,425,4443
2025-08-21,MAT_02,399,4044
2025-08-22,MAT_02,313,3731
2025-08-23,MAT_02,165,3566
2025-08-24,MAT_02,297,3269
2025-08-25,MAT_02,396,2873
2025-08-26,MAT_02,442,2431
2025-08-27,MAT_02,434,1997
2025-08-28,MAT_02,333,1664
2025-08-29,MAT_02,340,1324
2025-08-30,MAT_02,260,7747
2025-08-31,MAT_02,313,7434
2025-09-01,MAT_02,354,7080
2025-09-02,MAT_02,356,6724
2025-09-03,MAT_02,372,6352
2025-09-04,MAT_02,391,5961
2025-09-05,MAT_02,306,5655
2025-09-06,MAT_02,242,5413
2025-09-07,MAT_02,250,5163
2025-09-08,MAT_02,329,4834
2025-09-09,MAT_02,464,4370
2025-09-10,MAT_02,383,3987
2025-09-11,MAT_02,369,3618
2025-09-12,MAT_02,315,3303
2025-09-13,MAT_02,224,3079
2025-09-14,MAT_02,208,2871
2025-09-15,MAT_02,292,2579
2025-09-16,MAT_02,401,2178
2025-09-17,MAT_02,406,1772
2025-09-18,MAT_02,397,1375
2025-09-19,MAT_02,312,1063
2025-09-20,MAT_02,266,7480
2025-09-21,MAT_02,257,7223
2025-09-22,MAT_02,375,6848
2025-09-23,MAT_02,346,6502
2025-09-24,MAT_02,351,6151
2025-09-25,MAT_02,389,5762
2025-09-26,MAT_02,246,5516
2025-09-27,MAT_02,377,5139
2025-09-28,MAT_02,286,4853
2025-09-29,MAT_02,350,4503
2025-09-30,MAT_02,350,4153
2025-10-01,MAT_02,385,3768
2025-10-02,MAT_02,344,3424
2025-10-03,MAT_02,281,3143
2025-10-04,MAT_02,297,2846
2025-10-05,MAT_02,262,2584
2025-10-06,MAT_02,380,2204
2025-10-07,MAT_02,506,1698
2025-10-08,MAT_02,387,1311
2025-10-09,MAT_02,371,940
2025-10-10,MAT_02,323,7300
2025-10-11,MAT_02,351,6949
2025-10-12,MAT_02,280,6669
2025-10-13,MAT_02,300,6369
2025-10-14,MAT_02,333,6036
2025-10-15,MAT_02,400,5636
2025-10-16,MAT_02,347,5289
2025-10-17,MAT_02,399,4890
2025-10-18,MAT_02,353,4537
2025-10-19,MAT_02,241,4296
2025-10-20,MAT_02,309,3987
2025-10-21,MAT_02,396,3591
2025-10-22,MAT_02,469,3122
2025-10-23,MAT_02,374,2748
2025-10-24,MAT_02,285,2463
2025-10-25,MAT_02,276,2187
2025-10-26,MAT_02,264,1923
2025-10-27,MAT_02,372,1551
2025-10-28,MAT_02,367,1184
2025-10-29,MAT_02,389,7478
2025-10-30,MAT_02,429,7049
2025-10-31,MAT_02,286,6763
2025-11-01,MAT_02,220,6543
2025-11-02,MAT_02,303,6240
2025-11-03,MAT_02,336,5904
2025-11-04,MAT_02,428,5476
2025-11-05,MAT_02,433,5043
2025-11-06,MAT_02,383,4660
2025-11-07,MAT_02,760,3900
2025-11-08,MAT_02,607,3293
2025-11-09,MAT_02,726,2567
2025-11-10,MAT_02,934,1633
2025-11-11,MAT_02,866,767
2025-11-12,MAT_02,1000,0
2025-11-13,MAT_02,1027,5656
2025-11-14,MAT_02,839,4817
2025-11-15,MAT_02,359,4458
2025-11-16,MAT_02,290,4168
2025-11-17,MAT_02,287,3881
2025-11-18,MAT_02,432,3449
2025-11-19,MAT_02,453,2996
2025-11-20,MAT_02,463,2533
2025-11-21,MAT_02,399,2134
2025-11-22,MAT_02,335,1799
2025-11-23,MAT_02,360,1439
2025-11-24,MAT_02,371,1068
2025-11-25,MAT_02,379,7372
2025-11-26,MAT_02,453,6919
2025-11-27,MAT_02,457,6462
2025-11-28,MAT_02,386,6076
2025-11-29,MAT_02,359,5717
2025-11-30,MAT_02,318,5399
2025-12-01,MAT_02,379,5020
2025-12-02,MAT_02,466,4554
2025-12-03,MAT_02,435,4119
2025-12-04,MAT_02,402,3717
2025-12-05,MAT_02,382,3335
2025-12-06,MAT_02,368,2967
2025-12-07,MAT_02,340,2627
2025-12-08,MAT_02,351,2276
2025-12-09,MAT_02,424,1852
2025-12-10,MAT_02,480,1372
2025-12-11,MAT_02,445,927
2025-12-12,MAT_02,392,7218
2025-12-13,MAT_02,370,6848
2025-12-14,MAT_02,361,6487
2025-12-15,MAT_02,427,6060
2025-12-16,MAT_02,467,5593
2025-12-17,MAT_02,535,5058
2025-12-18,MAT_02,514,4544
2025-12-19,MAT_02,341,4203
2025-12-20,MAT_02,348,3855
2025-12-21,MAT_02,376,3479
2025-12-22,MAT_02,416,3063
2025-12-23,MAT_02,562,2501
2025-12-24,MAT_02,507,1994
2025-12-25,MAT_02,427,1567
2025-12-26,MAT_02,434,1133
2025-12-27,MAT_02,385,7431
2025-12-28,MAT_02,401,7030
2025-12-29,MAT_02,522,6508
2025-12-30,MAT_02,512,5996
2024-01-01,MAT_03,284,5865
2024-01-02,MAT_03,271,5594
2024-01-03,MAT_03,333,5261
2024-01-04,MAT_03,354,4907
2024-01-05,MAT_03,276,4631
2024-01-06,MAT_03,191,4440
2024-01-07,MAT_03,251,4189
2024-01-08,MAT_03,331,3858
2024-01-09,MAT_03,353,3505
2024-01-10,MAT_03,322,3183
2024-01-11,MAT_03,308,2875
2024-01-12,MAT_03,276,2599
2024-01-13,MAT_03,246,2353
2024-01-14,MAT_03,215,2138
2024-01-15,MAT_03,333,1805
2024-01-16,MAT_03,383,1422
2024-01-17,MAT_03,311,1111
2024-01-18,MAT_03,369,5134
2024-01-19,MAT_03,293,4841
2024-01-20,MAT_03,309,4532
2024-01-21,MAT_03,284,4248
2024-01-22,MAT_03,323,3925
2024-01-23,MAT_03,365,3560
2024-01-24,MAT_03,341,3219
2024-01-25,MAT_03,376,2843
2024-01-26,MAT_03,271,2572
2024-01-27,MAT_03,270,2302
2024-01-28,MAT_03,307,1995
2024-01-29,MAT_03,312,1683
2024-01-30,MAT_03,385,1298
2024-01-31,MAT_03,412,886
2024-02-01,MAT_03,379,4899
2024-02-02,MAT_03,255,4644
2024-02-03,MAT_03,293,4351
2024-02-04,MAT_03,329,4022
2024-02-05,MAT_03,296,3726
2024-02-06,MAT_03,391,3335
2024-02-07,MAT_03,399,2936
2024-02-08,MAT_03,321,2615
2024-02-09,MAT_03,344,2271
2024-02-10,MAT_03,305,1966
2024-02-11,MAT_03,325,1641
2024-02-12,MAT_03,313,1328
2024-02-13,MAT_03,381,947
2024-02-14,MAT_03,336,5003
2024-02-15,MAT_03,296,4707
2024-02-16,MAT_03,330,4377
2024-02-17,MAT_03,335,4042
2024-02-18,MAT_03,320,3722
2024-02-19,MAT_03,346,3376
2024-02-20,MAT_03,377,2999
2024-02-21,MAT_03,364,2635
2024-02-22,MAT_03,363,2272
2024-02-23,MAT_03,344,1928
2024-02-24,MAT_03,296,1632
2024-02-25,MAT_03,340,1292
2024-02-26,MAT_03,359,933
2024-02-27,MAT_03,397,536
2024-02-28,MAT_03,423,4505
2024-02-29,MAT_03,359,4146
2024-03-01,MAT_03,356,3790
2024-03-02,MAT_03,302,3488
2024-03-03,MAT_03,333,3155
2024-03-04,MAT_03,339,2816
2024-03-05,MAT_03,772,2044
2024-03-06,MAT_03,853,1191
2024-03-07,MAT_03,682,509
2024-03-08,MAT_03,701,0
2024-03-09,MAT_03,270,0
2024-03-10,MAT_03,349,0
2024-03-11,MAT_03,392,4000
2024-03-12,MAT_03,371,3629
2024-03-13,MAT_03,417,3212
2024-03-14,MAT_03,408,2804
2024-03-15,MAT_03,370,2434
2024-03-16,MAT_03,327,2107
2024-03-17,MAT_03,351,1756
2024-03-18,MAT_03,345,1411
2024-03-19,MAT_03,401,1010
2024-03-20,MAT_03,394,616
2024-03-21,MAT_03,362,4646
2024-03-22,MAT_03,347,4299
2024-03-23,MAT_03,332,3967
2024-03-24,MAT_03,365,3602
2024-03-25,MAT_03,373,3229
2024-03-26,MAT_03,419,2810
2024-03-27,MAT_03,428,2382
2024-03-28,MAT_03,464,1918
2024-03-29,MAT_03,294,1624
2024-03-30,MAT_03,303,1321
2024-03-31,MAT_03,375,946
2024-04-01,MAT_03,356,590
2024-04-02,MAT_03,426,4556
2024-04-03,MAT_03,416,4140
2024-04-04,MAT_03,447,3693
2024-04-05,MAT_03,314,3379
